FilePath,FolderTarget,OriginalFileName,UploadFileName,SoVanBan,NamBanHanh,NgayBanHanh,NgayHetHieuLuc,NguoiKy,TrangThai,MucDoBaoMat,TrichYeu,VanBanThayThe,VanBanLienQuan,Tags,NhomTaiLieu,LoaiVanBanPhapLy,LoaiTaiLieu,ChuDeNghiepVu,DonViPhatHanh,DonViSoHuu,NguonMetadata,MetadataConfidence,HasEditableSource,EditableSourceUrl,PrimaryPdfUrl,NeedReview,DuplicateRole,ResolveNote
data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/124.2026.TB-HCNS-Lịch nghỉ Tết Nguyên đán 2026 và chế độ làm Tết.23-01-2026.pdf,[16] Phòng Hành Chính - Nhân Sự,124.2026.TB-HCNS-Lịch nghỉ Tết Nguyên đán 2026 và chế độ làm Tết.23-01-2026.pdf,124.2026.TB-HCNS-Lịch nghỉ Tết Nguyên đán 2026 và chế độ làm Tết.23-01-2026.pdf,124,2026,2026-01-23,,,Hiệu lực,,Lịch nghỉ Tết Nguyên đán 2026 và chế độ làm Tết,,,,Điều hành – Tác nghiệp,Thông báo,,Lịch nghỉ Tết Nguyên đán 2026 và chế độ làm Tết,HCNS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,,
data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/177.2026.QĐ-HCNS-Thưởng thêm cho mỗi CBNV 01 vỉ bia Idol.05-02-2026.pdf,[16] Phòng Hành Chính - Nhân Sự,177.2026.QĐ-HCNS-Thưởng thêm cho mỗi CBNV 01 vỉ bia Idol.05-02-2026.pdf,177.2026.QĐ-HCNS-Thưởng thêm cho mỗi CBNV 01 vỉ bia Idol.05-02-2026.pdf,177,2026,2026-02-05,,,Hiệu lực,,Thưởng thêm cho mỗi CBNV 01 vỉ bia Idol,,,,Điều hành – Tác nghiệp,Quyết định,,Thưởng thêm cho mỗi CBNV 01 vỉ bia Idol,HCNS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,,
data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/187.2025.TB-HCNS-Thông báo nghỉ lễ Giỗ Tổ Hùng Vương-10-03 âm lịch.31-03-2025.pdf,[16] Phòng Hành Chính - Nhân Sự,187.2025.TB-HCNS-Thông báo nghỉ lễ Giỗ Tổ Hùng Vương-10-03 âm lịch.31-03-2025.pdf,187.2025.TB-HCNS-Thông báo nghỉ lễ Giỗ Tổ Hùng Vương-10-03 âm lịch.31-03-2025.pdf,187,2025,2025-03-31,,,Hiệu lực,,Thông báo nghỉ lễ Giỗ Tổ Hùng Vương-10-03 âm lịch,,,,Điều hành – Tác nghiệp,Thông báo,,Thông báo nghỉ lễ Giỗ Tổ Hùng Vương-10-03 âm lịch,HCNS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,,
data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/191.2026.TB-HCNS-Nghiêm cấm hút thuốc lá không đúng nơi quy định.12-02-2026.doc,[16] Phòng Hành Chính - Nhân Sự,191.2026.TB-HCNS-Nghiêm cấm hút thuốc lá không đúng nơi quy định.12-02-2026.doc,191.2026.TB-HCNS-Nghiêm cấm hút thuốc lá không đúng nơi quy định.12-02-2026.doc,191,2026,2026-02-12,,,Hiệu lực,,Nghiêm cấm hút thuốc lá không đúng nơi quy định,,,,Điều hành – Tác nghiệp,Thông báo,Quy định,Nghiêm cấm hút thuốc lá không đúng nơi quy định,HCNS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,,
data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/191.2026.TB-HCNS-Nghiêm cấm hút thuốc lá không đúng nơi quy định.12-02-2026.pdf,[16] Phòng Hành Chính - Nhân Sự,191.2026.TB-HCNS-Nghiêm cấm hút thuốc lá không đúng nơi quy định.12-02-2026.pdf,191.2026.TB-HCNS-Nghiêm cấm hút thuốc lá không đúng nơi quy định.12-02-2026.pdf,191,2026,2026-02-12,,,Hiệu lực,,Nghiêm cấm hút thuốc lá không đúng nơi quy định,,,,Điều hành – Tác nghiệp,Thông báo,Quy định,Nghiêm cấm hút thuốc lá không đúng nơi quy định,HCNS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,,
data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/2025-Kịch bản Hội nghị Người lao động.doc,[16] Phòng Hành Chính - Nhân Sự,2025-Kịch bản Hội nghị Người lao động.doc,2025-Kịch bản Hội nghị Người lao động.doc,,,,,,Hiệu lực,,Kịch bản Hội nghị Người lao động,,,,Điều hành – Tác nghiệp,Khác,,Kịch bản Hội nghị Người lao động,,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,,
data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/2025.QĐ-HCNS- Thành lập ban tổ chức hội nghị người lao động và tổng kết 2025.docx,[16] Phòng Hành Chính - Nhân Sự,2025.QĐ-HCNS- Thành lập ban tổ chức hội nghị người lao động và tổng kết 2025.docx,2025.QĐ-HCNS- Thành lập ban tổ chức hội nghị người lao động và tổng kết 2025.docx,,2025,,,,Hiệu lực,,Thành lập ban tổ chức hội nghị người lao động và tổng kết 2025,,,,Điều hành – Tác nghiệp,Quyết định,,Thành lập ban tổ chức hội nghị người lao động và tổng kết 2025,HCNS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,,
data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/2025.QĐ-Quyết định thành lập đội văn nghệ cuối năm.docx,[16] Phòng Hành Chính - Nhân Sự,2025.QĐ-Quyết định thành lập đội văn nghệ cuối năm.docx,2025.QĐ-Quyết định thành lập đội văn nghệ cuối năm.docx,,2025,,,,Hiệu lực,,Quyết định thành lập đội văn nghệ cuối năm,,,,Điều hành – Tác nghiệp,Quyết định,,Quyết định thành lập đội văn nghệ cuối năm,,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,,
"data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/208.2025.QĐ-HCNS-Quyết đinh không tổ chức hoạt động chăn nuôi gia súc, gia cầm tại khuôn viên nhà máy.01-06-2025.pdf",[16] Phòng Hành Chính - Nhân Sự,"208.2025.QĐ-HCNS-Quyết đinh không tổ chức hoạt động chăn nuôi gia súc, gia cầm tại khuôn viên nhà máy.01-06-2025.pdf","208.2025.QĐ-HCNS-Quyết đinh không tổ chức hoạt động chăn nuôi gia súc, gia cầm tại khuôn viên nhà máy.01-06-2025.pdf",208,2025,2025-06-01,,,Hiệu lực,,"Quyết đinh không tổ chức hoạt động chăn nuôi gia súc, gia cầm tại khuôn viên nhà máy",,,,Điều hành – Tác nghiệp,Quyết định,,"Quyết đinh không tổ chức hoạt động chăn nuôi gia súc, gia cầm tại khuôn viên nhà máy",HCNS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,,
"data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/217.2026.QĐ-HCNS-Áp dụng thời gian làm việc cho nhân viên lái xe khi cho xe ô tô đi đăng ký ,đăng kiểm.27-02-2026.pdf",[16] Phòng Hành Chính - Nhân Sự,"217.2026.QĐ-HCNS-Áp dụng thời gian làm việc cho nhân viên lái xe khi cho xe ô tô đi đăng ký ,đăng kiểm.27-02-2026.pdf","217.2026.QĐ-HCNS-Áp dụng thời gian làm việc cho nhân viên lái xe khi cho xe ô tô đi đăng ký ,đăng kiểm.27-02-2026.pdf",217,2026,2026-02-27,,,Hiệu lực,,"Áp dụng thời gian làm việc cho nhân viên lái xe khi cho xe ô tô đi đăng ký ,đăng kiểm",,,,Điều hành – Tác nghiệp,Quyết định,,"Áp dụng thời gian làm việc cho nhân viên lái xe khi cho xe ô tô đi đăng ký ,đăng kiểm",HCNS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,,
data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/232.2025.TB-HCNS-Thông báo nghỉ Lễ ngày 30-4 và 1-5 năm 2025.19-04-2025.pdf,[16] Phòng Hành Chính - Nhân Sự,232.2025.TB-HCNS-Thông báo nghỉ Lễ ngày 30-4 và 1-5 năm 2025.19-04-2025.pdf,232.2025.TB-HCNS-Thông báo nghỉ Lễ ngày 30-4 và 1-5 năm 2025.19-04-2025.pdf,232,2025,2025-04-19,,,Hiệu lực,,Thông báo nghỉ Lễ ngày 30-4 và 1-5 năm 2025,,,,Điều hành – Tác nghiệp,Thông báo,,Thông báo nghỉ Lễ ngày 30-4 và 1-5 năm 2025,HCNS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,,
data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/232.2026.TB-HCNS-Sử dụng phép tồn năm 2025.05-03-2026.pdf,[16] Phòng Hành Chính - Nhân Sự,232.2026.TB-HCNS-Sử dụng phép tồn năm 2025.05-03-2026.pdf,232.2026.TB-HCNS-Sử dụng phép tồn năm 2025.05-03-2026.pdf,232,2026,2026-03-05,,,Hiệu lực,,Sử dụng phép tồn năm 2025,,,,Điều hành – Tác nghiệp,Thông báo,,Sử dụng phép tồn năm 2025,HCNS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,,
data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/233.2026.QĐ-HCNS-Thưởng nhân ngày 8-3-2026.05-03-2026.pdf,[16] Phòng Hành Chính - Nhân Sự,233.2026.QĐ-HCNS-Thưởng nhân ngày 8-3-2026.05-03-2026.pdf,233.2026.QĐ-HCNS-Thưởng nhân ngày 8-3-2026.05-03-2026.pdf,233,2026,2026-03-05,,,Hiệu lực,,Thưởng nhân ngày 8-3-2026,,,,Điều hành – Tác nghiệp,Quyết định,,Thưởng nhân ngày 8-3-2026,HCNS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,,
data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/248.2026.QĐ-HCNS-Ban hành danh mục KPIs Khối vận hành và Chuỗi cung ứng Khối tài chính và Quản trị.13-03-2026.pdf,[16] Phòng Hành Chính - Nhân Sự,248.2026.QĐ-HCNS-Ban hành danh mục KPIs Khối vận hành và Chuỗi cung ứng Khối tài chính và Quản trị.13-03-2026.pdf,248.2026.QĐ-HCNS-Ban hành danh mục KPIs Khối vận hành và Chuỗi cung ứng Khối tài chính và Quản trị.13-03-2026.pdf,248,2026,2026-03-13,,,Hiệu lực,,Ban hành danh mục KPIs Khối vận hành và Chuỗi cung ứng Khối tài chính và Quản trị,,,,Điều hành – Tác nghiệp,Quyết định,,danh mục KPIs Khối vận hành và Chuỗi cung ứng Khối tài chính và Quản trị,HCNS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,Bản chuẩn,
"data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/248.2026.QĐ-HCNS-Ban hành danh mục KPIs Khối vận hành và Chuỗi cung ứng, Khối tài chính và Quản trị.13-03-2026.pdf",[16] Phòng Hành Chính - Nhân Sự,"248.2026.QĐ-HCNS-Ban hành danh mục KPIs Khối vận hành và Chuỗi cung ứng, Khối tài chính và Quản trị.13-03-2026.pdf","248.2026.QĐ-HCNS-Ban hành danh mục KPIs Khối vận hành và Chuỗi cung ứng, Khối tài chính và Quản trị.13-03-2026.pdf",248,2026,2026-03-13,,,Hiệu lực,,"Ban hành danh mục KPIs Khối vận hành và Chuỗi cung ứng, Khối tài chính và Quản trị",,,,Điều hành – Tác nghiệp,Quyết định,,"danh mục KPIs Khối vận hành và Chuỗi cung ứng, Khối tài chính và Quản trị",HCNS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,Bản sao,
data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/28.2026.QĐ-HCNS-Tổ chức Hội nghị người lao động và tổng kết năm 2025.07-01-2026.pdf,[16] Phòng Hành Chính - Nhân Sự,28.2026.QĐ-HCNS-Tổ chức Hội nghị người lao động và tổng kết năm 2025.07-01-2026.pdf,28.2026.QĐ-HCNS-Tổ chức Hội nghị người lao động và tổng kết năm 2025.07-01-2026.pdf,28,2026,2026-01-07,,,Hiệu lực,,Tổ chức Hội nghị người lao động và tổng kết năm 2025,,,,Điều hành – Tác nghiệp,Quyết định,,Tổ chức Hội nghị người lao động và tổng kết năm 2025,HCNS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,,
data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/290.2025.TB-HCNS-Thông báo Quy định thời gian mặc đồng phục.16-05-2025.pdf,[16] Phòng Hành Chính - Nhân Sự,290.2025.TB-HCNS-Thông báo Quy định thời gian mặc đồng phục.16-05-2025.pdf,290.2025.TB-HCNS-Thông báo Quy định thời gian mặc đồng phục.16-05-2025.pdf,290,2025,2025-05-16,,,Hiệu lực,,Thông báo Quy định thời gian mặc đồng phục,,,,Điều hành – Tác nghiệp,Thông báo,Quy định,Thông báo Quy định thời gian mặc đồng phục,HCNS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,,
data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/295.2025.TB-HCNS-Nghỉ Lễ Quốc Khánh 02-09.21-08-2025.pdf,[16] Phòng Hành Chính - Nhân Sự,295.2025.TB-HCNS-Nghỉ Lễ Quốc Khánh 02-09.21-08-2025.pdf,295.2025.TB-HCNS-Nghỉ Lễ Quốc Khánh 02-09.21-08-2025.pdf,295,2025,2025-08-21,,,Hiệu lực,,Nghỉ Lễ Quốc Khánh 02-09,,,,Điều hành – Tác nghiệp,Thông báo,,Nghỉ Lễ Quốc Khánh 02-09,HCNS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,Bản sao,
data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/302.2026.QĐ-HCNS-ban hành giá bán vật phẩm quảng cáo.30-03-2026.pdf,[16] Phòng Hành Chính - Nhân Sự,302.2026.QĐ-HCNS-ban hành giá bán vật phẩm quảng cáo.30-03-2026.pdf,302.2026.QĐ-HCNS-ban hành giá bán vật phẩm quảng cáo.30-03-2026.pdf,302,2026,2026-03-30,,,Hiệu lực,,ban hành giá bán vật phẩm quảng cáo,,,,Điều hành – Tác nghiệp,Quyết định,,giá bán vật phẩm quảng cáo,HCNS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,,
data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/320.2025.QĐ-HCNS-Quyết định Thưởng cho CBNV nhân dịp Tết thiếu nhi 1-6.27-05-2025.pdf,[16] Phòng Hành Chính - Nhân Sự,320.2025.QĐ-HCNS-Quyết định Thưởng cho CBNV nhân dịp Tết thiếu nhi 1-6.27-05-2025.pdf,320.2025.QĐ-HCNS-Quyết định Thưởng cho CBNV nhân dịp Tết thiếu nhi 1-6.27-05-2025.pdf,320,2025,2025-05-27,,,Hiệu lực,,Quyết định Thưởng cho CBNV nhân dịp Tết thiếu nhi 1-6,,,,Điều hành – Tác nghiệp,Quyết định,,Quyết định Thưởng cho CBNV nhân dịp Tết thiếu nhi 1-6,HCNS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,,
"data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/354.2026.TB-HCNS-Nghỉ Lễ giỗ tổ Hùng Vương , ngày Chiến thắng 30-4 và Quốc tế lao động 01-5 năm 2026.11-04-2026.pdf",[16] Phòng Hành Chính - Nhân Sự,"354.2026.TB-HCNS-Nghỉ Lễ giỗ tổ Hùng Vương , ngày Chiến thắng 30-4 và Quốc tế lao động 01-5 năm 2026.11-04-2026.pdf","354.2026.TB-HCNS-Nghỉ Lễ giỗ tổ Hùng Vương , ngày Chiến thắng 30-4 và Quốc tế lao động 01-5 năm 2026.11-04-2026.pdf",354,2026,2026-04-11,,,Hiệu lực,,"Nghỉ Lễ giỗ tổ Hùng Vương , ngày Chiến thắng 30-4 và Quốc tế lao động 01-5 năm 2026",,,,Điều hành – Tác nghiệp,Thông báo,,"Nghỉ Lễ giỗ tổ Hùng Vương , ngày Chiến thắng 30-4 và Quốc tế lao động 01-5 năm 2026",HCNS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,,
data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/372.2025.QĐ-HCNS-Quyết định Ban hành Khen thưởng con CBCNV đạt danh hiệu năm học 2024-2025.18-06-2025.pdf,[16] Phòng Hành Chính - Nhân Sự,372.2025.QĐ-HCNS-Quyết định Ban hành Khen thưởng con CBCNV đạt danh hiệu năm học 2024-2025.18-06-2025.pdf,372.2025.QĐ-HCNS-Quyết định Ban hành Khen thưởng con CBCNV đạt danh hiệu năm học 2024-2025.18-06-2025.pdf,372,2025,2025-06-18,,,Hiệu lực,,Quyết định Ban hành Khen thưởng con CBCNV đạt danh hiệu năm học 2024-2025,,,,Điều hành – Tác nghiệp,Quyết định,,Quyết định Ban hành Khen thưởng con CBCNV đạt danh hiệu năm học 2024-2025,HCNS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,,
data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/375.2025.QĐ-HCNS-Quyết định thưởng cho CBCNV nhân dịp kỷ niệm thành lập Công ty.18-06-2025.pdf,[16] Phòng Hành Chính - Nhân Sự,375.2025.QĐ-HCNS-Quyết định thưởng cho CBCNV nhân dịp kỷ niệm thành lập Công ty.18-06-2025.pdf,375.2025.QĐ-HCNS-Quyết định thưởng cho CBCNV nhân dịp kỷ niệm thành lập Công ty.18-06-2025.pdf,375,2025,2025-06-18,,,Hiệu lực,,Quyết định thưởng cho CBCNV nhân dịp kỷ niệm thành lập Công ty,,,,Điều hành – Tác nghiệp,Quyết định,,Quyết định thưởng cho CBCNV nhân dịp kỷ niệm thành lập Công ty,HCNS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,,
data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/429.2025.TB-HCNS-nghỉ Tết dương lịch 01-01-2026-Đông Mai.15-12-2025.docx,[16] Phòng Hành Chính - Nhân Sự,429.2025.TB-HCNS-nghỉ Tết dương lịch 01-01-2026-Đông Mai.15-12-2025.docx,429.2025.TB-HCNS-nghỉ Tết dương lịch 01-01-2026-Đông Mai.15-12-2025.docx,429,2025,2025-12-15,,,Hiệu lực,,nghỉ Tết dương lịch 01-01-2026-Đông Mai,,,,Điều hành – Tác nghiệp,Thông báo,,nghỉ Tết dương lịch 01-01-2026-Đông Mai,HCNS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,,
data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/429.2025.TB-HCNS-nghỉ Tết dương lịch 01-01-2026-Đông Mai.15-12-2025.pdf,[16] Phòng Hành Chính - Nhân Sự,429.2025.TB-HCNS-nghỉ Tết dương lịch 01-01-2026-Đông Mai.15-12-2025.pdf,429.2025.TB-HCNS-nghỉ Tết dương lịch 01-01-2026-Đông Mai.15-12-2025.pdf,429,2025,2025-12-15,,,Hiệu lực,,nghỉ Tết dương lịch 01-01-2026-Đông Mai,,,,Điều hành – Tác nghiệp,Thông báo,,nghỉ Tết dương lịch 01-01-2026-Đông Mai,HCNS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,,
data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/475.2024.QĐ-NS-Thành lập tổ triển khai thực hiện dự án Microsoft.01-06-2024.pdf,[16] Phòng Hành Chính - Nhân Sự,475.2024.QĐ-NS-Thành lập tổ triển khai thực hiện dự án Microsoft.01-06-2024.pdf,475.2024.QĐ-NS-Thành lập tổ triển khai thực hiện dự án Microsoft.01-06-2024.pdf,475,2024,2024-06-01,,,Hiệu lực,,Thành lập tổ triển khai thực hiện dự án Microsoft,,,,Điều hành – Tác nghiệp,Quyết định,,Thành lập tổ triển khai thực hiện dự án Microsoft,NS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,,
data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/481.2026.QĐ-HCNS-Giao định mức tiêu hao nhiên liệu đối với xe con 5 chỗ 14A-509.30.15-05-2026.pdf,[16] Phòng Hành Chính - Nhân Sự,481.2026.QĐ-HCNS-Giao định mức tiêu hao nhiên liệu đối với xe con 5 chỗ 14A-509.30.15-05-2026.pdf,481.2026.QĐ-HCNS-Giao định mức tiêu hao nhiên liệu đối với xe con 5 chỗ 14A-509.30.15-05-2026.pdf,481,2026,2026-05-15,,,Hiệu lực,,Giao định mức tiêu hao nhiên liệu đối với xe con 5 chỗ 14A-509.30,,,,Điều hành – Tác nghiệp,Quyết định,,Giao định mức tiêu hao nhiên liệu đối với xe con 5 chỗ 14A-509.30,HCNS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,,
data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/484.2025.TB-HCNS-Thông báo nghỉ Lễ Quốc khánh 02-09-2025.04-08-2025.pdf,[16] Phòng Hành Chính - Nhân Sự,484.2025.TB-HCNS-Thông báo nghỉ Lễ Quốc khánh 02-09-2025.04-08-2025.pdf,484.2025.TB-HCNS-Thông báo nghỉ Lễ Quốc khánh 02-09-2025.04-08-2025.pdf,484,2025,2025-08-04,,,Hiệu lực,,Thông báo nghỉ Lễ Quốc khánh 02-09-2025,,,,Điều hành – Tác nghiệp,Thông báo,,Thông báo nghỉ Lễ Quốc khánh 02-09-2025,HCNS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,,
data/[16] HCNS - Phòng Hành chính – Nhân sự/04. Điều hành – Tác nghiệp/532.2026.TB-HCNS-Sử dụng phần mềm có bản quyền.22-05-2026.pdf,[16] Phòng Hành Chính - Nhân Sự,532.2026.TB-HCNS-Sử dụng phần mềm có bản quyền.22-05-2026.pdf,532.2026.TB-HCNS-Sử dụng phần mềm có bản quyền.22-05-2026.pdf,532,2026,2026-05-22,,,Hiệu lực,,Sử dụng phần mềm có bản quyền,,,,Điều hành – Tác nghiệp,Thông báo,,Sử dụng phần mềm có bản quyền,HCNS,[16] HCNS - Phòng Hành chính – Nhân sự,ParsedFromFolder,High,,,,,,
